"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"16:22:22,2948684","pafish64.exe","12688","RegQueryValue","HKLM\HARDWARE\DESCRIPTION\System\SystemBiosDate","SUCCESS","Type: REG_SZ, Length: 18, Data: 05/12/23"
"16:22:22,2948935","pafish64.exe","12688","RegCloseKey","HKLM\HARDWARE\DESCRIPTION\System","SUCCESS",""
"16:22:22,3070519","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\drivers\VBoxMouse.sys","FAST IO DISALLOWED",""
"16:22:22,3071513","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\drivers\VBoxMouse.sys","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3072999","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\drivers\VBoxGuest.sys","FAST IO DISALLOWED",""
"16:22:22,3073855","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\drivers\VBoxGuest.sys","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3075074","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\drivers\VBoxSF.sys","FAST IO DISALLOWED",""
"16:22:22,3075904","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\drivers\VBoxSF.sys","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3077108","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\drivers\VBoxVideo.sys","FAST IO DISALLOWED",""
"16:22:22,3077939","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\drivers\VBoxVideo.sys","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3152600","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\vboxdisp.dll","FAST IO DISALLOWED",""
"16:22:22,3153487","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\vboxdisp.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3154828","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\vboxhook.dll","FAST IO DISALLOWED",""
"16:22:22,3155659","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\vboxhook.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3156845","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\vboxmrxnp.dll","FAST IO DISALLOWED",""
"16:22:22,3158055","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\vboxmrxnp.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3159252","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\vboxogl.dll","FAST IO DISALLOWED",""
"16:22:22,3160088","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\vboxogl.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3161282","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\vboxoglarrayspu.dll","FAST IO DISALLOWED",""
"16:22:22,3162099","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\vboxoglarrayspu.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3163263","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\vboxoglcrutil.dll","FAST IO DISALLOWED",""
"16:22:22,3164074","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\vboxoglcrutil.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3165209","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\vboxoglerrorspu.dll","FAST IO DISALLOWED",""
"16:22:22,3166044","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\vboxoglerrorspu.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3167347","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\vboxoglfeedbackspu.dll","FAST IO DISALLOWED",""
"16:22:22,3168168","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\vboxoglfeedbackspu.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3169428","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\vboxoglpackspu.dll","FAST IO DISALLOWED",""
"16:22:22,3170163","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\vboxoglpackspu.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3171215","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\vboxoglpassthroughspu.dll","FAST IO DISALLOWED",""
"16:22:22,3171973","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\vboxoglpassthroughspu.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3173016","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\vboxservice.exe","FAST IO DISALLOWED",""
"16:22:22,3173747","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\vboxservice.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3174771","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\vboxtray.exe","FAST IO DISALLOWED",""
"16:22:22,3175501","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\vboxtray.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3176518","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\VBoxControl.exe","FAST IO DISALLOWED",""
"16:22:22,3177404","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\VBoxControl.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3178277","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\program files\oracle\virtualbox guest additions\","FAST IO DISALLOWED",""
"16:22:22,3178684","pafish64.exe","12688","IRP_MJ_CREATE","C:\program files\oracle\virtualbox guest additions\","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:22,3308311","pafish64.exe","12688","Load Image","C:\Windows\System32\nsi.dll","SUCCESS","Image Base: 0x7ffb7f170000, Image Size: 0x8000"
"16:22:22,3310990","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\nsi.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,3311543","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\nsi.dll","BUFFER OVERFLOW","Information: Owner"
"16:22:22,3311737","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\nsi.dll","SUCCESS","Information: Owner"
"16:22:22,3311916","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\nsi.dll","SUCCESS",""
"16:22:22,3312156","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\nsi.dll","SUCCESS",""
"16:22:22,3316347","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\dhcpcsvc6.dll","FAST IO DISALLOWED",""
"16:22:22,3317244","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,3317578","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 14/01/2026 09:31:45, LastAccessTime: 23/01/2026 16:20:15, LastWriteTime: 14/01/2026 09:31:45, ChangeTime: 14/01/2026 10:35:33, FileAttributes: A"
"16:22:22,3317752","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS",""
"16:22:22,3317977","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS",""
"16:22:22,3318959","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,3319415","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dhcpcsvc6.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"16:22:22,3319583","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS",""
"16:22:22,3319774","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS","SyncType: SyncTypeOther"
"16:22:22,3319901","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS",""
"16:22:22,3322117","pafish64.exe","12688","Load Image","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS","Image Base: 0x7ffb775b0000, Image Size: 0x17000"
"16:22:22,3323373","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS",""
"16:22:22,3323804","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS",""
"16:22:22,3325808","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,3326121","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\dhcpcsvc6.dll","BUFFER OVERFLOW","Information: Owner"
"16:22:22,3326291","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS","Information: Owner"
"16:22:22,3326454","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS",""
"16:22:22,3326652","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\dhcpcsvc6.dll","SUCCESS",""
"16:22:22,3334710","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\dhcpcsvc.dll","FAST IO DISALLOWED",""
"16:22:22,3335585","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,3336155","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 14/01/2026 09:31:44, LastAccessTime: 23/01/2026 16:20:15, LastWriteTime: 14/01/2026 09:31:45, ChangeTime: 14/01/2026 10:35:33, FileAttributes: A"
"16:22:22,3336304","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\dhcpcsvc.dll","SUCCESS",""
"16:22:22,3336500","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\dhcpcsvc.dll","SUCCESS",""
"16:22:22,3337354","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,3337818","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dhcpcsvc.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"16:22:22,3337954","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dhcpcsvc.dll","SUCCESS",""
"16:22:22,3338103","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","SyncType: SyncTypeOther"
"16:22:22,3338211","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dhcpcsvc.dll","SUCCESS",""
"16:22:22,3340131","pafish64.exe","12688","Load Image","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","Image Base: 0x7ffb77330000, Image Size: 0x1d000"
"16:22:22,3341371","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\dhcpcsvc.dll","SUCCESS",""
"16:22:22,3341635","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\dhcpcsvc.dll","SUCCESS",""
"16:22:22,3343531","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,3343997","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\dhcpcsvc.dll","BUFFER OVERFLOW","Information: Owner"
"16:22:22,3344168","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","Information: Owner"
"16:22:22,3344327","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\dhcpcsvc.dll","SUCCESS",""
"16:22:22,3344524","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\dhcpcsvc.dll","SUCCESS",""
"16:22:22,3351127","pafish64.exe","12688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,3351358","pafish64.exe","12688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces","REPARSE","Desired Access: Query Value"
"16:22:22,3351612","pafish64.exe","12688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces","SUCCESS","Desired Access: Query Value"
"16:22:22,3351879","pafish64.exe","12688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,3352046","pafish64.exe","12688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{4279f877-f11e-11f0-8515-806e6f6e6963}","SUCCESS","Desired Access: Query Value"
"16:22:22,3352247","pafish64.exe","12688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{4279f877-f11e-11f0-8515-806e6f6e6963}\EnableDhcp","NAME NOT FOUND","Length: 16"
"16:22:22,3352469","pafish64.exe","12688","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{4279f877-f11e-11f0-8515-806e6f6e6963}","SUCCESS",""
"16:22:22,3352634","pafish64.exe","12688","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces","SUCCESS",""
"16:22:22,3354337","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\dnsapi.dll","FAST IO DISALLOWED",""
"16:22:22,3355286","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\dnsapi.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,3355701","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\Windows\System32\dnsapi.dll","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 14/01/2026 09:31:45, LastAccessTime: 23/01/2026 16:20:15, LastWriteTime: 14/01/2026 09:31:45, ChangeTime: 14/01/2026 10:35:33, FileAttributes: A"
"16:22:22,3355846","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\dnsapi.dll","SUCCESS",""
"16:22:22,3356037","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\dnsapi.dll","SUCCESS",""
"16:22:22,3356890","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\dnsapi.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,3357770","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dnsapi.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"16:22:22,3357933","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dnsapi.dll","SUCCESS",""
"16:22:22,3358105","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dnsapi.dll","SUCCESS","SyncType: SyncTypeOther"
"16:22:22,3358226","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dnsapi.dll","SUCCESS",""
"16:22:22,3360155","pafish64.exe","12688","Load Image","C:\Windows\System32\dnsapi.dll","SUCCESS","Image Base: 0x7ffb7c7d0000, Image Size: 0xca000"
"16:22:22,3361582","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\dnsapi.dll","SUCCESS",""
"16:22:22,3361839","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\dnsapi.dll","SUCCESS",""
"16:22:22,3364705","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\dnsapi.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,3365678","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\dnsapi.dll","BUFFER OVERFLOW","Information: Owner"
"16:22:22,3365884","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\dnsapi.dll","SUCCESS","Information: Owner"
"16:22:22,3366060","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\dnsapi.dll","SUCCESS",""
"16:22:22,3366278","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\dnsapi.dll","SUCCESS",""
"16:22:22,3368658","pafish64.exe","12688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,3368900","pafish64.exe","12688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces","REPARSE","Desired Access: Read"
"16:22:22,3369148","pafish64.exe","12688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces","SUCCESS","Desired Access: Read"
"16:22:22,3369403","pafish64.exe","12688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,3369598","pafish64.exe","12688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces","REPARSE","Desired Access: Read"
"16:22:22,3369825","pafish64.exe","12688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces","SUCCESS","Desired Access: Read"
"16:22:22,3458601","pafish64.exe","12688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,3459000","pafish64.exe","12688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces","REPARSE","Desired Access: Query Value"
"16:22:22,3459409","pafish64.exe","12688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces","SUCCESS","Desired Access: Query Value"
"16:22:22,3459839","pafish64.exe","12688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,3460198","pafish64.exe","12688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{4279f877-f11e-11f0-8515-806e6f6e6963}","SUCCESS","Desired Access: Query Value"
